gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	gene_type
ENSG00000115592.11	2.77374850499194	-1.29965253970624	0.691375536788487	0.0091147554757429	0.0220526117655276	PRKAG3	protein_coding
ENSG00000133067.17	123.347044950751	-1.08962594930123	0.534143982637277	0.00914729504906866	0.0221200379685524	LGR6	protein_coding
ENSG00000141579.7	12.0493266666458	1.51601835559513	0.87282380036526	0.00917493378396477	0.0221677594039585	ZNF750	protein_coding
ENSG00000215217.7	166.536742015862	1.20817750403074	0.621328399060297	0.00917882964040657	0.0221753829209855	C5orf49	protein_coding
ENSG00000073598.6	1.96847301708978	1.45595346493585	0.82268186024798	0.00924777455427223	0.0223102158639312	FNDC8	protein_coding
ENSG00000186832.9	65.5356612831349	1.57838947568719	0.929913479007096	0.0092500302926714	0.0223131923832643	KRT16	protein_coding
ENSG00000267127.7	26.1053107284203	1.02787780685346	0.493015216310453	0.00927565606329708	0.022364238111909	AC090360.1	protein_coding
ENSG00000175344.19	16.5336463843258	1.36410829186679	0.74654769769335	0.00928663506917228	0.022388865851548	CHRNA7	protein_coding
ENSG00000149527.18	266.2341928666	-1.15386142359546	0.582655393381476	0.00932245397996039	0.0224697930871733	PLCH2	protein_coding
ENSG00000146005.4	15.7702617855482	1.13839900495707	0.571731423069175	0.00935641139593933	0.0225443813010873	PSD2	protein_coding
ENSG00000115009.13	1300.74159682496	1.2007550591746	0.619021870900892	0.00940890146369561	0.0226526281681626	CCL20	protein_coding
ENSG00000100314.4	8.6630883514168	1.04306897481908	0.504975667062863	0.00942949788788112	0.022696740776272	CABP7	protein_coding
ENSG00000164400.6	5.40689426856014	1.64032379137128	0.991697205910944	0.00943264539959452	0.0227024918575724	CSF2	protein_coding
ENSG00000164093.17	14.1269023301794	1.53972511873785	0.901598427392947	0.00950165781199071	0.0228502240674996	PITX2	protein_coding
ENSG00000158560.14	78.327632039958	1.06661242692462	0.52290802045593	0.00957665175436338	0.0230128334710753	DYNC1I1	protein_coding
ENSG00000145824.13	1119.54897835807	-1.36059801941748	0.749349523601476	0.00959209378329963	0.0230436508467058	CXCL14	protein_coding
ENSG00000178404.10	5.14864702372385	1.32824514278182	0.722826182697523	0.00959927822883313	0.0230572106534534	CEP295NL	protein_coding
ENSG00000196859.8	7.99563863615635	1.51289700226129	0.880345237801177	0.00961122856475886	0.0230803606475719	KRT39	protein_coding
ENSG00000244752.3	9.45884196460785	1.10606065942815	0.551535671183698	0.00962414040005319	0.0231076606526175	CRYBB2	protein_coding
ENSG00000131951.11	5.51733235452902	-1.29145709947444	0.693970620588727	0.00965844719656912	0.0231807377690661	LRRC9	protein_coding
ENSG00000188910.8	638.165919526301	1.03929445802069	0.50490645908476	0.00966806841988354	0.0232019694394945	GJB3	protein_coding
ENSG00000130598.16	106.878543684991	1.11840372956313	0.562148242133803	0.00976011688363651	0.0233891300397542	TNNI2	protein_coding
ENSG00000099725.14	197.014981513245	1.05777653020869	0.518745855329596	0.00976179748474764	0.0233912853781849	PRKY	protein_coding
ENSG00000185352.8	6.39762346809048	1.61311209439227	0.975418429563625	0.00976455126018954	0.0233960117135197	HS6ST3	protein_coding
ENSG00000124491.16	489.429025900201	1.13194318621894	0.572245081659267	0.00977189630444364	0.0234098640726423	F13A1	protein_coding
ENSG00000109272.4	80.5359045213519	1.47559421835656	0.852168195952716	0.00982123545716045	0.0235111331382919	PF4V1	protein_coding
ENSG00000183484.12	224.511603552022	1.02900608406758	0.499581152527305	0.00983753532236891	0.0235445064469421	GPR132	protein_coding
ENSG00000204025.8	8.17778967292532	1.53611379210069	0.906840296561805	0.00985318552074569	0.0235781934026763	TRPC5OS	protein_coding
ENSG00000236761.6	4.88505604158192	1.25114879710538	0.665137232079016	0.009873716073126	0.0236216587070639	CTAGE9	protein_coding
ENSG00000125378.16	431.026146218158	1.073566862918	0.531368050025547	0.00989601739276549	0.0236674479865477	BMP4	protein_coding
ENSG00000196482.18	116.995594585188	-1.20868069861465	0.632092039022785	0.00989695085604596	0.023667790071287	ESRRG	protein_coding
ENSG00000168589.15	23.029785482526	1.03067586698844	0.501483531798336	0.00991142685084767	0.0236967306128179	DYNLRB2	protein_coding
ENSG00000166828.3	5.4726851470626	1.89302303847544	1.27729661804498	0.0099239198889304	0.023724705248243	SCNN1G	protein_coding
ENSG00000139737.22	202.480060570486	-1.13863263162405	0.579447304351198	0.00995091432313482	0.0237835430697339	SLAIN1	protein_coding
ENSG00000139865.16	126.567383623096	-1.00049207741922	0.48161445298241	0.00998374631564385	0.0238543980154264	TTC6	protein_coding
ENSG00000106004.5	62.3393980585636	1.14161997921453	0.583503868068375	0.0100963203892218	0.024100296668883	HOXA5	protein_coding
ENSG00000259529.2	6.73481618260524	1.15104087376957	0.590787520040541	0.0101112065811909	0.0241300596684944	AL136295.5	protein_coding
ENSG00000126733.21	3.56757198639116	1.65099854232433	1.02175605592451	0.0101299160501163	0.0241689303815642	DACH2	protein_coding
ENSG00000164334.15	1.66907123879294	-1.38030356149427	0.776182988318637	0.0101438498938741	0.0241992519267977	FAM170A	protein_coding
ENSG00000074803.20	7.16085052524213	-1.23780734303602	0.658963825836966	0.0101687831325822	0.0242423466034164	SLC12A1	protein_coding
ENSG00000139304.16	32.6122290171373	-1.22155984495067	0.646122482173356	0.0101720841377152	0.024246355304538	PTPRQ	protein_coding
ENSG00000169035.12	20.805061175725	1.91258893924226	1.31813898778391	0.0102249997862754	0.0243569744312208	KLK7	protein_coding
ENSG00000284505.1	5.51373121539297	-1.0559311259972	0.522882347517945	0.0102705318801609	0.0244440454723519	LYNX1-SLURP2	protein_coding
ENSG00000283267.1	10.2511466714353	1.07146757416978	0.534978464969427	0.0103622195502762	0.0246289839652263	FAM237B	protein_coding
ENSG00000160180.15	409.405468920377	1.21253798573362	0.641724244654765	0.0103639216296337	0.0246310743198764	TFF3	protein_coding
ENSG00000129159.9	5.98908765791957	1.21961107607802	0.648945045272486	0.0104777615010922	0.0248779329654432	KCNC1	protein_coding
ENSG00000205177.6	10.149077814398	1.25718153821416	0.679439042233208	0.0104947249105141	0.0249083344955235	C11orf91	protein_coding
ENSG00000174473.16	7.49242436211664	-1.44550788001618	0.840957860941921	0.0105508467827416	0.0250296312165768	GALNTL6	protein_coding
ENSG00000160307.10	97.4242102999264	1.21145776287851	0.644174577986229	0.0106002367720223	0.0251308701238847	S100B	protein_coding
ENSG00000158458.21	96.710523460458	1.17657023333166	0.616963588212852	0.0106208592297065	0.0251717894503008	NRG2	protein_coding
ENSG00000180644.8	329.753156741191	-1.00423779376877	0.490334679953829	0.0106354375731734	0.0252003566711665	PRF1	protein_coding
ENSG00000249961.10	2.78707132090333	1.32226580807673	0.737278352186387	0.0107341531227766	0.0254081222889566	TERB1	protein_coding
ENSG00000185467.7	48.5305026575221	1.01222528245428	0.496972190957154	0.010752812063681	0.0254462539810955	KPNA7	protein_coding
ENSG00000196433.13	5.79701395179828	1.45105348272047	0.850528327947953	0.0107764279583771	0.0254960953190332	ASMT	protein_coding
ENSG00000172367.16	61.5804109820297	1.43572501704999	0.837303860103302	0.0108026141335429	0.0255499743286474	PDZD3	protein_coding
ENSG00000164398.15	103.175917709969	-1.26329000002627	0.691356684642046	0.0109528797308157	0.025855807449147	ACSL6	protein_coding
ENSG00000149972.11	5.65593147786203	-1.41997235028308	0.827217209121956	0.0110064182246187	0.0259704634278769	CNTN5	protein_coding
ENSG00000105261.7	3.27092491854622	1.40557449742277	0.814600593574445	0.0110178162348141	0.0259932612290449	OVOL3	protein_coding
ENSG00000163499.12	5.74103454452503	1.74657206599152	1.15123668949703	0.0111024227345718	0.0261681237359322	CRYBA2	protein_coding
ENSG00000240720.9	1.89703555819373	1.48779944648076	0.891487857178265	0.011129352183878	0.0262159236988517	LRRD1	protein_coding
ENSG00000145920.15	4413.79856112744	1.88054175293932	1.31975330538198	0.0111399047884847	0.0262378800504678	CPLX2	protein_coding
ENSG00000118849.10	502.34474447987	1.13300755189555	0.589834332388933	0.0111549460349464	0.026267108298553	RARRES1	protein_coding
ENSG00000109321.11	299.924355076716	1.16608981556917	0.616035010632913	0.0111895330008336	0.0263299164356748	AREG	protein_coding
ENSG00000204967.12	18.1883204561969	1.4879035209649	0.892933292110941	0.0111923025270667	0.0263343638667261	PCDHA4	protein_coding
ENSG00000163218.15	9.38803138511331	1.48758735714598	0.893322233475364	0.0112242264628615	0.0264053278580659	PGLYRP4	protein_coding
ENSG00000139767.10	103.137707461852	1.66930222666946	1.07269304566778	0.0112593935540547	0.0264760254301141	SRRM4	protein_coding
ENSG00000273706.5	11.8278897880993	1.99165921472184	1.65669637355387	0.0112882072413542	0.0265329138415786	LHX1	protein_coding
ENSG00000183036.11	9.19084383164018	1.50577456912868	0.913554678630347	0.011371033357855	0.0266982554563047	PCP4	protein_coding
ENSG00000143502.15	813.360344289694	1.12222293837748	0.584370901129566	0.011398698256823	0.0267590138693886	SUSD4	protein_coding
ENSG00000178796.13	5.41296846437401	1.33963056442322	0.763516796982792	0.0114096542367384	0.0267826338045357	RIIAD1	protein_coding
ENSG00000164588.8	20.6106981440161	-1.61424215050207	1.02074770909735	0.0114277191655367	0.0268082258675702	HCN1	protein_coding
ENSG00000168928.13	2.59424199783593	1.50311180591546	0.91222249849887	0.0114251545242441	0.0268082258675702	CTRB2	protein_coding
ENSG00000241186.10	35.5274758646687	-1.46614824816207	0.877638796052353	0.0114262891232552	0.0268082258675702	TDGF1	protein_coding
ENSG00000077522.14	52.2959681654079	1.17475998634653	0.627152584416433	0.0115256607450602	0.0270083627867692	ACTN2	protein_coding
ENSG00000173080.6	4.17649787624405	1.64353321750432	1.05551595506923	0.011602977258545	0.0271661543555096	RXFP4	protein_coding
ENSG00000270882.2	10.7431929847846	1.03763235584954	0.523585625963998	0.011644941186539	0.0272516196911714	H4C14	protein_coding
ENSG00000156427.8	21.0549755111308	1.09044464667678	0.563225424589112	0.0116823443037909	0.0273242021159515	FGF18	protein_coding
ENSG00000205323.9	4.08968429105962	1.09987085832221	0.570534816368435	0.0116945171981732	0.0273441299753943	SARNP	protein_coding
ENSG00000077800.13	2.55543736287414	1.5505460541708	0.964469804532154	0.0117158684939568	0.0273876376231204	FKBP6	protein_coding
ENSG00000221858.3	1.4504605743583	1.47268865025118	0.889874300691832	0.0117237583224769	0.027401802782759	OR2A12	protein_coding
ENSG00000204020.6	3.91234655100545	-1.14255006038025	0.604087857861106	0.0117317199162169	0.027416131230101	LIPN	protein_coding
ENSG00000140538.16	39.6302521720396	-1.01143004177264	0.506104441162176	0.0117973146837978	0.0275522185146992	NTRK3	protein_coding
ENSG00000186474.15	3.24206345495062	1.84199448552414	1.29706023648919	0.0118136647830298	0.0275861003351992	KLK12	protein_coding
ENSG00000196376.11	20.6997356065451	1.07837415814459	0.555666171781981	0.0118317378019999	0.0276261482380913	SLC35F1	protein_coding
ENSG00000185774.16	5.42461293354519	1.09034243097607	0.565920825844136	0.011942516844425	0.0278370529248495	KCNIP4	protein_coding
ENSG00000286070.2	8.44847779707383	1.01844087627924	0.51286337884362	0.0119852764500141	0.0279193350507835	AP000356.5	protein_coding
ENSG00000140015.20	2.36504292718903	1.73669304023855	1.17045240247443	0.0120087092990001	0.0279652187385255	KCNH5	protein_coding
ENSG00000074317.11	106.852695951209	1.60220435182772	1.02501454270472	0.0120680470005188	0.0280881097035783	SNCB	protein_coding
ENSG00000073861.3	55.6077073599044	-1.08776328006353	0.565977439415764	0.0121349526768732	0.028225952887835	TBX21	protein_coding
ENSG00000227471.9	34.1197863320031	1.35184533838892	0.78656969284361	0.0121384280785314	0.028227784401636	AKR1B15	protein_coding
ENSG00000170209.5	30.3375951407847	1.06816903826963	0.551128833370896	0.0121411447176169	0.0282297170585187	ANKK1	protein_coding
ENSG00000165568.18	74.4197819585424	1.11949953584664	0.590721669749029	0.0121465845403085	0.0282401724427717	AKR1E2	protein_coding
ENSG00000060718.22	190.0481762812	1.28252898666704	0.726082846157359	0.0121824768321565	0.0283104310271836	COL11A1	protein_coding
ENSG00000152578.13	16.5143886471031	1.47941293406313	0.906568297364754	0.0122231728284816	0.0283895798947584	GRIA4	protein_coding
ENSG00000184058.14	51.6089641101685	1.09012981913097	0.568927494767443	0.0122427324200638	0.0284328036030381	TBX1	protein_coding
ENSG00000273213.3	17.875039334608	1.4487338542685	0.87814135929502	0.0122640085881015	0.0284777983058179	H3-2	protein_coding
ENSG00000162510.6	5.51646723048191	1.0766551602513	0.559802989760317	0.0123604123709375	0.0286638652124367	MATN1	protein_coding
ENSG00000052850.8	4.89404378384059	1.72500182881372	1.1688598233953	0.0123768989260311	0.028697652512169	ALX4	protein_coding
ENSG00000056487.16	10.3915059145635	1.62079478456637	1.05509723998434	0.0124773851948493	0.0288993150440417	PHF21B	protein_coding
ENSG00000006071.15	48.0924765020371	1.29836553296667	0.745418788925611	0.0125450242968012	0.0290486798041814	ABCC8	protein_coding
ENSG00000105641.4	14.5352139297215	1.57227827191902	1.00610129794722	0.0125501085576913	0.0290544770157345	SLC5A5	protein_coding
ENSG00000140835.10	2930.52357704533	1.26749271752403	0.719049229302175	0.0125937905129419	0.0291373720699289	CHST4	protein_coding
ENSG00000156395.13	5.05012668711456	1.78941501053962	1.258002440854	0.0126010195035683	0.029151844780603	SORCS3	protein_coding
ENSG00000196787.3	57.7147924294686	1.18919980464814	0.653146515632848	0.0126558375431914	0.0292650971932798	H2AC11	protein_coding
ENSG00000188992.11	1.31326692642101	1.40858950191837	0.848529907287839	0.0127010427861158	0.0293514952646959	LIPI	protein_coding
ENSG00000178233.18	3.00194154334417	1.60295028957711	1.04661269700417	0.0128871680467335	0.0297242699756078	TMEM151B	protein_coding
ENSG00000177363.5	20.3571020120845	1.03607114882157	0.535627101016253	0.0130471915912125	0.0300493852638779	LRRN4CL	protein_coding
ENSG00000283703.2	2.84013975840194	1.60177778441398	1.0503501524222	0.0130846171629296	0.0301286290148878	VSIG10L2	protein_coding
ENSG00000165863.17	5.64586888838618	1.52516925238526	0.970229606427227	0.013089011265234	0.0301364293975319	C10orf82	protein_coding
ENSG00000214866.9	3.12924503559184	1.773852001955	1.2599330947059	0.0131929914758805	0.0303455019021578	DCDC2C	protein_coding
ENSG00000262209.3	48.6314903691154	1.10324439774247	0.589423085363231	0.01321672129749	0.0303884117185551	PCDHGB3	protein_coding
ENSG00000196660.11	3024.69158049447	-1.08774622606575	0.577286056796495	0.0132322792708551	0.0304199783351524	SLC30A10	protein_coding
ENSG00000170423.13	2.74134694114102	1.55505869668348	1.00477443981669	0.0132524415329404	0.0304635234777242	KRT78	protein_coding
ENSG00000278224.7	4.74549387609523	1.23652335149262	0.704216824693254	0.0134761476358198	0.0309326399892184	PRICKLE4	protein_coding
ENSG00000184357.5	2.24140314630544	1.7050649745912	1.18160043573007	0.0135204866985677	0.0310164061354703	H1-5	protein_coding
ENSG00000133937.5	5.89113833503715	1.549078585507	1.00780433039422	0.0136587126168252	0.0312773655464665	GSC	protein_coding
ENSG00000166866.13	382.112163307034	1.08961045130911	0.583435241381187	0.0136941879679633	0.0313466149625201	MYO1A	protein_coding
ENSG00000145287.11	318.377414763251	-1.26856440721706	0.735859411058961	0.0137094128441414	0.0313766681030442	PLAC8	protein_coding
ENSG00000175785.13	16.2421499348269	-1.27335407857672	0.741259941930516	0.0137864129689531	0.0315263909828443	PRIMA1	protein_coding
ENSG00000184350.11	8.15588240092572	1.67089843675233	1.14809590165959	0.0137914396611191	0.0315306618136129	MRGPRE	protein_coding
ENSG00000073146.16	29.7950866156231	-1.06132523420728	0.562040434599216	0.0137966611434031	0.0315377833893366	MOV10L1	protein_coding
ENSG00000108688.11	2.86717353062217	1.58473976200511	1.05009547515632	0.0138217362994133	0.0315782275303931	CCL7	protein_coding
ENSG00000198774.5	470.745153873579	1.23368178407302	0.706649120202356	0.0138485471514558	0.0316346542078152	RASSF9	protein_coding
ENSG00000285476.1	32.64660925069	1.51326285777029	0.978285577129988	0.0140305149101192	0.0320210143257392	AC139491.7	protein_coding
ENSG00000164532.11	4.24085042066478	-1.16772156169382	0.65209652070994	0.0140725361218052	0.0320973452997572	TBX20	protein_coding
ENSG00000147117.8	3.56847510043706	1.52627596579068	0.995183680007875	0.0141782062915706	0.032303913482613	ZNF157	protein_coding
ENSG00000083454.22	54.1671655972145	1.07630646148706	0.577712488797112	0.0141933775834526	0.0323315051178257	P2RX5	protein_coding
ENSG00000183833.16	78.1896896262371	1.00550261823929	0.522601695439869	0.0141946353497958	0.0323315051178257	CFAP91	protein_coding
ENSG00000152463.15	8.31312742784177	1.23960891253654	0.717855176598921	0.0142986594843419	0.0325387415214812	OLAH	protein_coding
ENSG00000239839.7	2.67243798332485	-1.20751862064222	0.689746433936144	0.0143333013414689	0.0326002310723587	DEFA3	protein_coding
ENSG00000101000.6	872.272897984044	1.00017151047544	0.52021339665115	0.014392727877136	0.0327229651347823	PROCR	protein_coding
ENSG00000160349.10	2.02169235795986	1.61898651881661	1.10546063040357	0.0144767978125514	0.0328891317830976	LCN1	protein_coding
